price,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,lat,long,price_category,description_len
27490,2006.0,mitsubishi,good,4,diesel,96626.0,clean,automatic,rwd,full-size,truck,green,nc,40.0,-74.0,high,2624
4879,2008.0,buick,other,8,gas,183630.0,clean,automatic,fwd,other,sedan,grey,oh,41.0,-82.0,low,7430
31990,2018.0,ram,good,6,gas,27426.0,clean,other,4wd,other,pickup,white,nc,34.0,-78.0,high,4553
5500,2007.0,honda,good,8,gas,182000.0,clean,automatic,other,mid-size,mini-van,custom,nc,36.0,-81.0,low,180
21500,2017.0,lexus,other,0,gas,26000.0,rebuilt,automatic,other,other,other,other,mi,42.0,-83.0,medium,964
21995,2016.0,lincoln,good,6,gas,152287.0,clean,automatic,rwd,full-size,SUV,red,fl,30.0,-87.0,medium,1702
4000,2006.0,other,fair,4,gas,160000.0,clean,automatic,fwd,full-size,sedan,white,ri,42.0,-71.0,low,139
3495,2003.0,ford,good,6,gas,131200.0,clean,automatic,rwd,full-size,truck,black,oh,42.0,-84.0,low,70
35590,2018.0,ram,good,6,other,22805.0,clean,other,4wd,other,pickup,black,oh,39.0,-85.0,high,4492
12900,2014.0,chevrolet,excellent,6,gas,105000.0,clean,automatic,fwd,full-size,SUV,grey,nc,36.0,-82.0,medium,354
20995,2020.0,hyundai,like new,4,gas,18066.0,clean,automatic,fwd,full-size,sedan,black,hi,21.0,-156.0,medium,2201
6000,2009.0,bmw,good,6,gas,146000.0,clean,automatic,rwd,mid-size,sedan,blue,ca,40.0,-122.0,low,145
18990,2001.0,toyota,other,0,gas,132455.0,clean,manual,4wd,other,pickup,white,or,45.0,-123.0,medium,4474
27636,2018.0,ford,other,0,gas,18022.0,clean,automatic,other,other,other,other,fl,30.0,-83.0,high,2100
7995,2007.0,toyota,excellent,0,hybrid,103574.0,clean,automatic,fwd,other,hatchback,green,ca,39.0,-121.0,low,3827
15000,2010.0,chevrolet,good,8,gas,156000.0,clean,automatic,rwd,mid-size,truck,custom,tx,29.0,-98.0,medium,123
11000,1999.0,mercedes-benz,like new,4,gas,66000.0,clean,manual,other,other,other,silver,md,39.0,-76.0,medium,1197
19990,2017.0,hyundai,good,0,hybrid,29254.0,clean,manual,fwd,other,sedan,white,nc,36.0,-79.0,medium,4399
13980,2016.0,buick,excellent,4,gas,31600.0,clean,automatic,fwd,compact,SUV,red,mn,46.0,-94.0,medium,62
5499,2008.0,ford,other,0,gas,98756.0,clean,automatic,fwd,other,SUV,red,ky,38.0,-86.0,low,2431
10695,2014.0,chevrolet,excellent,4,gas,111931.0,clean,automatic,fwd,other,sedan,other,ia,42.0,-94.0,medium,2926
28590,2018.0,jaguar,good,0,other,17596.0,clean,other,rwd,other,sedan,white,ca,34.0,-118.0,high,3966
11995,2015.0,nissan,excellent,4,gas,82013.0,clean,automatic,4wd,other,SUV,blue,va,39.0,-78.0,medium,6066
14450,2016.0,volkswagen,other,0,gas,118276.0,clean,automatic,4wd,other,SUV,other,md,41.0,-74.0,medium,11856
3995,2007.0,ford,other,0,gas,143139.0,clean,automatic,other,compact,hatchback,silver,pa,42.0,-82.0,low,2133
18995,2019.0,subaru,other,4,gas,22000.0,rebuilt,other,4wd,other,wagon,white,az,33.0,-112.0,medium,1013
7995,2009.0,rover,excellent,6,gas,149500.0,clean,automatic,4wd,other,SUV,white,or,44.0,-121.0,low,440
24577,2011.0,jeep,other,0,gas,135413.0,clean,automatic,4wd,other,SUV,black,ca,39.0,-121.0,high,1264
21399,2015.0,jeep,other,6,gas,165060.0,clean,manual,4wd,mid-size,SUV,white,co,40.0,-105.0,medium,351
30590,2020.0,acura,good,0,gas,2135.0,clean,other,fwd,other,sedan,silver,ma,42.0,-72.0,high,4070
41277,2020.0,audi,other,4,gas,12741.0,clean,automatic,4wd,mid-size,SUV,blue,wa,48.0,-122.0,high,9301
28995,2014.0,chevrolet,other,0,gas,126969.0,clean,automatic,4wd,other,pickup,black,ca,34.0,-118.0,high,3196
10995,2005.0,jeep,other,0,gas,114687.0,clean,manual,4wd,other,wagon,other,mo,39.0,-88.0,medium,652
11999,2012.0,honda,excellent,6,gas,123020.0,clean,automatic,fwd,other,SUV,grey,fl,26.0,-82.0,medium,633
48590,2020.0,jeep,good,0,other,12039.0,clean,other,4wd,other,SUV,green,nc,36.0,-80.0,high,4916
1800,2011.0,gmc,like new,0,gas,95000.0,rebuilt,automatic,fwd,other,other,other,tn,36.0,-87.0,low,1243
4200,2011.0,volkswagen,good,5,gas,85000.0,salvage,automatic,fwd,full-size,sedan,grey,ny,43.0,-79.0,low,241
25888,2015.0,ram,like new,6,diesel,123745.0,clean,automatic,4wd,full-size,truck,black,az,34.0,-112.0,high,1098
27988,2017.0,honda,other,0,gas,79696.0,clean,automatic,other,other,other,other,ia,41.0,-96.0,high,5550
15000,1987.0,chevrolet,other,0,gas,1000.0,clean,automatic,other,other,other,other,wi,43.0,-88.0,medium,248
4500,2004.0,chevrolet,excellent,0,gas,88514.0,clean,automatic,other,other,SUV,other,ca,39.0,-121.0,low,4115
13000,2002.0,lincoln,good,8,gas,69800.0,clean,automatic,rwd,full-size,pickup,black,tx,33.0,-97.0,medium,146
17504,2017.0,volkswagen,good,4,gas,17659.0,clean,automatic,other,other,hatchback,black,il,42.0,-88.0,medium,4039
9995,2011.0,gmc,other,0,gas,162128.0,clean,automatic,other,other,SUV,other,nc,34.0,-78.0,medium,1768
31590,2019.0,mazda,good,0,gas,8789.0,clean,other,rwd,other,other,other,ma,42.0,-72.0,high,4446
29590,2017.0,ford,good,6,gas,70760.0,clean,other,4wd,other,SUV,blue,va,37.0,-79.0,high,4176
26997,2012.0,toyota,other,0,gas,63555.0,clean,automatic,fwd,other,pickup,other,ca,39.0,-121.0,high,1379
7500,2012.0,toyota,excellent,4,gas,90000.0,clean,automatic,other,other,other,other,wi,43.0,-88.0,low,98
30799,2014.0,ford,other,8,diesel,159036.0,clean,automatic,4wd,other,pickup,white,co,39.0,-109.0,high,2011
8499,2005.0,ford,other,0,gas,142000.0,clean,automatic,other,other,other,other,ma,42.0,-71.0,low,271
18995,2010.0,ford,good,0,gas,155812.0,clean,automatic,4wd,full-size,truck,black,in,39.0,-84.0,medium,346
2150,2005.0,chevrolet,good,6,gas,200000.0,clean,automatic,fwd,full-size,sedan,grey,md,39.0,-77.0,low,256
3500,2007.0,toyota,other,0,hybrid,230000.0,clean,automatic,other,other,other,other,nc,36.0,-79.0,low,461
9995,2014.0,ford,excellent,0,hybrid,119848.0,clean,automatic,fwd,other,other,red,ia,42.0,-92.0,medium,4586
12995,2014.0,jeep,other,0,other,103028.0,other,automatic,other,other,other,other,tn,36.0,-87.0,medium,988
9495,2011.0,kia,other,0,gas,153064.0,clean,automatic,fwd,other,wagon,other,fl,27.0,-82.0,low,2281
19899,2008.0,ford,other,0,diesel,113866.0,clean,automatic,4wd,other,pickup,white,az,32.0,-111.0,medium,2170
36995,2018.0,chevrolet,excellent,0,gas,15267.0,clean,automatic,4wd,other,pickup,other,oh,39.0,-83.0,high,2623
7500,2008.0,honda,other,0,gas,117434.0,clean,automatic,other,sub-compact,sedan,other,va,37.0,-76.0,low,1841
36500,2017.0,acura,excellent,6,gas,41000.0,clean,automatic,4wd,mid-size,SUV,other,tx,31.0,-98.0,high,110
12900,2014.0,chevrolet,excellent,0,gas,11500.0,clean,automatic,other,other,other,other,wi,42.0,-88.0,medium,608
15000,2015.0,dodge,good,8,gas,120000.0,clean,automatic,other,other,other,white,dc,39.0,-77.0,medium,171
35590,2019.0,ram,good,8,gas,22427.0,clean,other,other,other,pickup,white,ma,42.0,-71.0,high,4713
20800,2014.0,chevrolet,excellent,6,gas,70300.0,clean,automatic,rwd,full-size,truck,silver,ar,34.0,-97.0,medium,3154
2500,2001.0,nissan,excellent,4,gas,247000.0,clean,automatic,other,other,other,other,ga,34.0,-85.0,low,201
19999,2013.0,subaru,other,4,gas,94345.0,clean,manual,4wd,other,sedan,other,wa,48.0,-122.0,medium,6024
11900,2014.0,volkswagen,other,0,gas,102977.0,clean,automatic,fwd,other,hatchback,other,az,32.0,-111.0,medium,9191
14500,2002.0,gmc,excellent,8,gas,126000.0,clean,automatic,4wd,other,truck,white,ca,37.0,-122.0,medium,1842
10200,2005.0,toyota,other,0,gas,189000.0,clean,manual,other,other,other,other,ca,34.0,-118.0,medium,104
3995,2006.0,ford,excellent,6,gas,159334.0,other,automatic,other,other,van,other,ca,38.0,-121.0,low,3553
18500,1927.0,chevrolet,good,4,gas,100.0,clean,manual,fwd,other,coupe,green,az,35.0,-112.0,medium,422
39500,2013.0,ford,excellent,6,diesel,99332.0,clean,automatic,rwd,other,truck,white,wa,34.0,-118.0,high,3920
3800,2006.0,subaru,fair,0,gas,158000.0,clean,automatic,4wd,other,other,red,me,44.0,-70.0,low,283
4984,2008.0,honda,other,6,gas,208251.0,clean,other,fwd,other,van,other,ky,38.0,-85.0,low,4855
16964,2011.0,toyota,other,0,gas,98753.0,clean,automatic,other,other,other,other,oh,41.0,-82.0,medium,2208
27995,2019.0,jeep,other,4,gas,16919.0,clean,automatic,4wd,other,SUV,other,ak,62.0,-149.0,high,4648
19990,2018.0,mitsubishi,good,0,other,15207.0,clean,automatic,4wd,other,SUV,other,pa,40.0,-78.0,medium,4099
32499,2019.0,dodge,excellent,8,gas,45953.0,clean,automatic,rwd,other,sedan,other,oh,41.0,-82.0,high,1743
33990,2018.0,jaguar,good,0,other,37647.0,clean,automatic,other,other,other,black,pa,41.0,-76.0,high,3956
24995,2017.0,toyota,other,4,gas,66246.0,clean,automatic,rwd,other,truck,other,fl,29.0,-81.0,high,4004
26995,2018.0,lincoln,other,0,gas,21004.0,clean,automatic,other,other,other,blue,mi,42.0,-84.0,high,8949
45980,2020.0,chevrolet,other,0,other,21763.0,clean,automatic,4wd,other,other,white,ia,39.0,-94.0,high,10367
14500,2015.0,ford,excellent,4,gas,83117.0,other,automatic,4wd,other,SUV,other,co,39.0,-105.0,medium,4271
37590,2019.0,tesla,good,0,electric,18994.0,clean,other,rwd,other,sedan,other,nj,39.0,-75.0,high,3937
25999,2019.0,chevrolet,other,4,gas,37620.0,clean,automatic,other,other,other,other,ca,38.0,-121.0,high,455
17735,2013.0,chevrolet,good,0,gas,113000.0,clean,automatic,4wd,other,pickup,white,ia,41.0,-96.0,medium,788
13995,2016.0,honda,excellent,0,gas,106923.0,clean,automatic,4wd,other,other,silver,ca,35.0,-121.0,medium,1257
21377,2015.0,jeep,other,0,gas,116667.0,clean,automatic,4wd,other,SUV,other,ks,35.0,-97.0,medium,2927
38990,2014.0,toyota,good,6,gas,66710.0,clean,other,4wd,other,other,other,fl,26.0,-80.0,high,4248
8999,2010.0,dodge,good,6,gas,114000.0,clean,automatic,rwd,full-size,SUV,orange,az,33.0,-112.0,low,1184
18000,2003.0,chevrolet,good,8,diesel,123484.0,clean,automatic,rwd,full-size,pickup,green,wa,48.0,-122.0,medium,533
18995,2015.0,ford,other,6,gas,196100.0,clean,automatic,other,other,other,other,nc,34.0,-78.0,medium,531
21750,2005.0,other,good,0,other,165593.0,clean,automatic,other,other,other,white,ky,40.0,-105.0,medium,8002
18990,2018.0,hyundai,good,0,gas,16789.0,clean,other,fwd,other,sedan,white,wi,44.0,-88.0,medium,4077
2800,2003.0,mitsubishi,good,6,gas,170000.0,clean,automatic,4wd,full-size,SUV,silver,in,41.0,-85.0,low,181
4500,2012.0,ford,excellent,4,gas,132453.0,salvage,automatic,fwd,other,other,other,sd,44.0,-97.0,low,857
7900,2016.0,volkswagen,excellent,4,gas,91747.0,clean,automatic,fwd,other,sedan,brown,ne,41.0,-97.0,low,554
41795,2017.0,mercedes-benz,other,8,gas,40425.0,clean,automatic,rwd,other,sedan,black,nv,37.0,-114.0,high,1880
34990,2018.0,ford,good,8,gas,18650.0,clean,other,rwd,other,convertible,black,ny,42.0,-80.0,high,4085
28500,2012.0,jeep,other,6,gas,62500.0,clean,manual,4wd,other,other,other,ca,39.0,-121.0,high,816
14901,2012.0,acura,excellent,6,gas,134092.0,clean,automatic,4wd,full-size,SUV,grey,ok,36.0,-96.0,medium,4568
18000,2001.0,chevrolet,excellent,8,gas,62400.0,clean,automatic,rwd,full-size,coupe,silver,tn,36.0,-87.0,medium,387
31990,2017.0,jeep,good,6,gas,891.0,clean,other,4wd,other,other,white,al,34.0,-86.0,high,4731
7500,2014.0,volkswagen,excellent,4,gas,99000.0,clean,automatic,fwd,other,other,other,ma,43.0,-72.0,low,618
31590,2020.0,mazda,good,0,gas,2195.0,clean,other,rwd,other,other,other,nj,40.0,-75.0,high,4376
32000,2018.0,chevrolet,like new,4,gas,94044.0,clean,manual,4wd,full-size,truck,white,az,33.0,-112.0,high,236
6995,1998.0,mitsubishi,excellent,0,gas,69000.0,clean,manual,fwd,other,convertible,red,me,43.0,-72.0,low,5164
69900,2016.0,chevrolet,other,8,diesel,34070.0,clean,automatic,4wd,other,pickup,blue,id,46.0,-122.0,high,4189
5590,2010.0,hyundai,excellent,0,gas,115712.0,clean,automatic,fwd,other,sedan,blue,wi,43.0,-88.0,low,6824
8800,2008.0,nissan,excellent,6,gas,145000.0,clean,automatic,4wd,other,truck,other,oh,42.0,-83.0,low,482
33590,2014.0,gmc,good,8,gas,57923.0,clean,other,other,other,pickup,white,nc,35.0,-81.0,high,4347
54999,2017.0,ram,other,8,gas,39504.0,clean,automatic,4wd,other,truck,custom,wa,47.0,-122.0,high,7526
12800,2008.0,chevrolet,other,8,gas,171860.0,clean,automatic,4wd,other,other,other,mn,46.0,-94.0,medium,423
7500,2002.0,ford,good,8,diesel,274000.0,clean,automatic,rwd,full-size,other,white,id,44.0,-117.0,low,423
8999,2013.0,ford,like new,0,gas,162000.0,clean,automatic,other,other,SUV,silver,sc,34.0,-81.0,low,275
17990,2013.0,subaru,good,0,gas,57371.0,clean,other,other,other,hatchback,blue,nc,34.0,-78.0,medium,4217
13495,2008.0,ford,excellent,8,gas,101314.0,clean,automatic,rwd,other,coupe,red,ca,35.0,-121.0,medium,3722
33500,2011.0,bmw,other,8,gas,72015.0,clean,automatic,rwd,compact,sedan,black,ca,34.0,-118.0,high,7291
12000,2006.0,jeep,other,6,gas,142000.0,lien,manual,4wd,other,other,blue,va,38.0,-77.0,medium,155
14900,2009.0,ford,other,0,other,115880.0,clean,automatic,4wd,other,pickup,silver,ma,43.0,-71.0,medium,1392
27990,2018.0,acura,good,6,gas,30791.0,clean,other,other,other,other,other,tn,37.0,-82.0,high,4079
19590,2016.0,ford,good,0,gas,36998.0,clean,other,4wd,other,other,red,nm,35.0,-107.0,medium,4197
35990,2018.0,honda,good,0,other,40831.0,clean,other,other,other,sedan,black,in,40.0,-86.0,high,4478
8200,2014.0,nissan,excellent,0,gas,72435.0,clean,automatic,other,other,other,other,fl,29.0,-81.0,low,725
26999,2014.0,ram,other,8,gas,130460.0,clean,automatic,4wd,other,truck,other,co,40.0,-105.0,high,10242
3950,2008.0,honda,excellent,4,gas,166500.0,clean,automatic,fwd,mid-size,coupe,brown,fl,28.0,-83.0,low,289
4350,2004.0,jeep,good,6,gas,136000.0,clean,automatic,4wd,mid-size,SUV,green,ks,38.0,-97.0,low,243
56995,2018.0,ram,other,6,diesel,28545.0,clean,automatic,4wd,other,truck,other,fl,29.0,-81.0,high,4974
14739,2013.0,bmw,other,4,gas,70719.0,clean,automatic,4wd,other,sedan,silver,ks,39.0,-94.0,medium,6085
17590,2016.0,hyundai,good,0,gas,9570.0,clean,other,fwd,other,sedan,other,nj,39.0,-75.0,medium,4073
5335,2008.0,acura,good,6,gas,140800.0,clean,automatic,fwd,mid-size,sedan,black,ny,42.0,-73.0,low,564
8997,2008.0,honda,good,6,gas,134160.0,clean,automatic,fwd,full-size,mini-van,grey,fl,27.0,-83.0,low,362
3500,2006.0,ford,excellent,8,gas,200000.0,clean,automatic,4wd,full-size,truck,brown,ms,31.0,-89.0,low,261
10000,1987.0,toyota,fair,6,gas,161000.0,clean,manual,4wd,mid-size,wagon,custom,nc,36.0,-83.0,medium,136
20990,2018.0,ford,good,0,hybrid,39453.0,clean,other,fwd,other,sedan,white,az,33.0,-112.0,medium,4324
7900,2013.0,volkswagen,good,5,gas,83129.0,clean,automatic,fwd,mid-size,sedan,black,ca,33.0,-117.0,low,821
7100,2014.0,chevrolet,excellent,6,gas,115000.0,clean,automatic,other,other,other,other,il,41.0,-89.0,low,632
16991,2016.0,ford,other,0,gas,81028.0,clean,other,other,sub-compact,coupe,white,fl,28.0,-82.0,medium,1994
89990,2020.0,rover,other,0,other,6635.0,other,automatic,4wd,full-size,SUV,other,ut,30.0,-90.0,high,10404
6500,1990.0,acura,excellent,6,gas,112000.0,clean,automatic,other,other,other,other,ca,38.0,-121.0,low,324
9995,2006.0,ford,other,0,gas,125715.0,clean,automatic,other,other,other,white,ct,41.0,-74.0,medium,2229
27990,2011.0,mercedes-benz,good,8,gas,66944.0,clean,automatic,other,other,coupe,black,wi,43.0,-89.0,high,4501
27138,2014.0,lexus,other,0,gas,114746.0,clean,automatic,other,other,other,other,il,39.0,-90.0,high,4087
7795,2014.0,kia,like new,4,gas,114695.0,clean,automatic,fwd,compact,sedan,grey,nj,40.0,-74.0,low,4143
11299,2010.0,toyota,excellent,6,gas,120000.0,clean,automatic,4wd,other,SUV,silver,ct,41.0,-73.0,medium,445
8995,2011.0,honda,other,0,gas,133063.0,clean,automatic,fwd,other,sedan,other,va,37.0,-80.0,low,1077
2800,2008.0,mazda,excellent,4,gas,252759.0,clean,manual,fwd,full-size,sedan,black,pa,40.0,-76.0,low,544
2800,2006.0,dodge,other,0,gas,237000.0,clean,automatic,other,other,other,other,ca,33.0,-117.0,low,56
16000,2017.0,chrysler,excellent,0,gas,118000.0,clean,automatic,fwd,other,other,other,il,39.0,-91.0,medium,1938
15000,2012.0,bmw,excellent,8,gas,94000.0,clean,automatic,other,full-size,sedan,black,ca,34.0,-119.0,medium,497
31995,2014.0,jeep,other,6,gas,100169.0,clean,automatic,4wd,other,SUV,black,co,33.0,-112.0,high,2741
9495,2015.0,nissan,good,4,gas,83823.0,clean,automatic,fwd,other,sedan,black,de,40.0,-75.0,low,2646
19590,2017.0,honda,good,0,gas,22235.0,clean,other,fwd,other,sedan,blue,nm,32.0,-107.0,medium,4224
6288,2012.0,dodge,good,6,gas,186000.0,clean,automatic,fwd,mid-size,van,grey,ks,39.0,-94.0,low,255
14500,2015.0,buick,excellent,6,gas,88514.0,clean,automatic,fwd,mid-size,sedan,other,fl,30.0,-82.0,medium,3852
2200,2004.0,mercedes-benz,other,0,gas,137000.0,rebuilt,automatic,other,other,other,other,mi,43.0,-84.0,low,82
34990,2016.0,porsche,good,0,other,63581.0,clean,other,other,other,other,other,nm,35.0,-107.0,high,4194
8900,2012.0,buick,other,0,gas,192818.0,clean,automatic,other,other,other,other,mi,42.0,-85.0,low,695
39590,2020.0,ford,good,8,gas,1419.0,clean,other,rwd,other,coupe,white,tn,35.0,-85.0,high,4152
8200,2014.0,nissan,excellent,0,gas,88000.0,rebuilt,automatic,other,other,sedan,white,fl,26.0,-80.0,low,165
39590,2017.0,chevrolet,good,8,gas,10496.0,clean,other,rwd,other,coupe,white,al,31.0,-85.0,high,4380
10900,1996.0,chevrolet,excellent,8,gas,119596.0,clean,automatic,rwd,full-size,truck,white,va,36.0,-80.0,medium,7218
25590,2015.0,chevrolet,good,0,other,64855.0,clean,other,other,other,pickup,black,ca,34.0,-84.0,high,4528
6700,2008.0,mercedes-benz,good,6,gas,177000.0,clean,automatic,other,mid-size,sedan,silver,fl,28.0,-81.0,low,239
24990,2015.0,acura,good,0,other,61261.0,clean,other,other,other,SUV,other,ny,43.0,-74.0,high,4370
49999,2015.0,rover,other,0,gas,54093.0,clean,automatic,4wd,other,SUV,black,wa,48.0,-122.0,high,4739
9975,2011.0,subaru,excellent,0,gas,128310.0,clean,automatic,4wd,other,SUV,red,id,48.0,-117.0,medium,3637
1300,1998.0,dodge,good,8,gas,201000.0,clean,automatic,4wd,full-size,SUV,red,id,44.0,-112.0,low,200
7995,2007.0,bmw,other,6,gas,102755.0,clean,automatic,other,other,sedan,blue,fl,28.0,-81.0,low,2102
3900,2002.0,bmw,excellent,6,gas,145000.0,clean,automatic,4wd,mid-size,sedan,black,il,42.0,-88.0,low,358
18995,2018.0,mazda,other,4,gas,34432.0,clean,automatic,4wd,other,sedan,grey,mi,42.0,-86.0,medium,4534
4962,2008.0,toyota,good,4,hybrid,172423.0,clean,other,fwd,other,sedan,other,wa,47.0,-122.0,low,5601
32200,2017.0,toyota,like new,6,gas,66417.0,clean,automatic,4wd,full-size,pickup,silver,va,37.0,-96.0,high,1007
14500,1974.0,jeep,other,0,gas,1000.0,clean,automatic,other,other,other,other,tx,30.0,-96.0,medium,359
11995,2012.0,jeep,other,0,other,111477.0,clean,automatic,fwd,other,SUV,white,fl,28.0,-82.0,medium,2027
17995,2014.0,ford,other,0,gas,146734.0,clean,automatic,fwd,other,pickup,blue,fl,27.0,-82.0,medium,1463
38991,2020.0,ford,other,6,gas,10554.0,clean,automatic,4wd,full-size,truck,silver,ga,39.0,-88.0,high,6017
19990,2013.0,chevrolet,excellent,8,gas,100981.0,clean,automatic,4wd,full-size,pickup,silver,mn,48.0,-97.0,medium,263
16499,2019.0,nissan,other,0,gas,84232.0,clean,automatic,fwd,compact,SUV,black,tn,36.0,-86.0,medium,1807
35998,2017.0,ford,other,0,other,181079.0,clean,automatic,fwd,other,pickup,silver,fl,28.0,-82.0,high,2376
15995,2013.0,bmw,other,4,gas,96982.0,clean,automatic,other,other,sedan,white,ga,34.0,-84.0,medium,3733
26000,2013.0,ford,excellent,0,gas,92196.0,clean,automatic,4wd,other,pickup,other,il,42.0,-88.0,high,3890
11995,2012.0,chevrolet,other,4,gas,108245.0,clean,automatic,4wd,other,SUV,black,or,45.0,-123.0,medium,1423
87999,2020.0,ford,other,8,diesel,9817.0,clean,automatic,4wd,other,truck,white,wa,47.0,-122.0,high,7008
16995,2013.0,chevrolet,good,8,gas,140000.0,clean,automatic,4wd,full-size,truck,red,me,44.0,-70.0,medium,221
19990,2013.0,volkswagen,good,0,gas,24294.0,clean,automatic,fwd,other,convertible,blue,il,42.0,-89.0,medium,4054
27998,2015.0,jeep,excellent,0,diesel,48892.0,clean,automatic,4wd,other,SUV,other,ia,41.0,-96.0,high,3676
26590,2013.0,infiniti,good,6,gas,38468.0,clean,automatic,rwd,other,other,black,il,39.0,-90.0,high,4022
53999,2020.0,ford,other,0,gas,3339.0,clean,automatic,4wd,other,SUV,grey,id,44.0,-116.0,high,4919
7900,2014.0,ford,excellent,0,gas,72000.0,clean,automatic,other,other,sedan,silver,fl,26.0,-80.0,low,108
13750,2012.0,infiniti,good,6,gas,59750.0,clean,automatic,rwd,full-size,sedan,blue,tx,30.0,-98.0,medium,353
7999,2008.0,mazda,excellent,6,gas,148000.0,clean,automatic,4wd,other,SUV,white,sd,43.0,-97.0,low,882
10995,2016.0,ford,good,4,gas,119536.0,clean,automatic,fwd,mid-size,sedan,black,mi,43.0,-86.0,medium,938
17998,2007.0,ram,other,0,gas,79706.0,clean,automatic,fwd,other,pickup,silver,fl,28.0,-82.0,medium,2286
24997,2017.0,nissan,excellent,6,gas,46564.0,clean,automatic,fwd,other,sedan,other,tn,36.0,-86.0,high,3792
1200,2003.0,honda,fair,0,gas,270000.0,clean,automatic,other,full-size,mini-van,grey,md,40.0,-77.0,low,114
2500,2003.0,chevrolet,good,6,gas,92700.0,clean,automatic,fwd,mid-size,sedan,black,de,39.0,-76.0,low,358
17900,2018.0,subaru,excellent,0,gas,13218.0,clean,automatic,4wd,other,wagon,black,co,40.0,-105.0,medium,2637
17590,2018.0,kia,good,0,gas,13028.0,clean,other,fwd,other,wagon,black,tn,36.0,-84.0,medium,4048
9100,2011.0,toyota,excellent,6,gas,85000.0,clean,automatic,fwd,full-size,sedan,silver,co,40.0,-105.0,low,159
25990,2018.0,lincoln,good,0,hybrid,17500.0,clean,other,fwd,other,sedan,silver,ga,34.0,-83.0,high,3971
14999,2016.0,chevrolet,other,4,gas,92849.0,clean,automatic,fwd,mid-size,sedan,black,co,40.0,-105.0,medium,13710
3500,2001.0,mercedes-benz,other,0,gas,130000.0,clean,automatic,other,other,other,other,ny,41.0,-73.0,low,578
795,2019.0,gmc,good,0,gas,34942.0,clean,other,other,other,pickup,black,id,43.0,-115.0,low,2561
21590,2011.0,mazda,good,0,gas,23483.0,clean,other,rwd,other,convertible,red,oh,41.0,-84.0,medium,4294
129995,2007.0,ferrari,other,0,gas,12351.0,clean,manual,other,other,convertible,black,ma,43.0,-71.0,high,2038
3000,2008.0,dodge,other,0,gas,209000.0,clean,automatic,other,other,other,other,mn,45.0,-93.0,low,191
9995,2020.0,mitsubishi,other,0,gas,19200.0,clean,automatic,fwd,compact,sedan,other,dc,39.0,-77.0,medium,1909
500,2001.0,ford,other,6,gas,140000.0,clean,manual,fwd,compact,other,black,az,35.0,-115.0,low,44
26990,2016.0,ford,good,6,gas,14230.0,clean,other,other,other,pickup,black,in,39.0,-87.0,high,5007
39788,2019.0,ford,good,8,gas,58566.0,clean,automatic,rwd,full-size,truck,white,tx,28.0,-97.0,high,671
43500,2019.0,chevrolet,like new,8,gas,21627.0,clean,automatic,4wd,full-size,truck,white,ct,42.0,-71.0,high,808
19990,2017.0,hyundai,good,0,hybrid,29254.0,clean,manual,fwd,other,sedan,white,ct,42.0,-73.0,medium,4399
3000,2005.0,dodge,other,6,gas,148000.0,clean,automatic,fwd,other,other,other,fl,28.0,-81.0,low,516
42590,2020.0,jaguar,good,0,other,7764.0,clean,other,other,other,other,silver,fl,29.0,-81.0,high,3929
10995,2013.0,ford,good,4,gas,96341.0,clean,automatic,4wd,full-size,SUV,green,ny,43.0,-77.0,medium,1014
15400,2014.0,honda,like new,6,gas,158000.0,clean,automatic,4wd,other,other,other,pa,41.0,-77.0,medium,359
16000,2012.0,jeep,other,6,gas,159791.0,clean,automatic,4wd,other,SUV,silver,nj,40.0,-74.0,medium,4245
22990,2016.0,cadillac,good,0,gas,59085.0,clean,other,other,other,sedan,black,fl,30.0,-82.0,high,4242
5200,2001.0,cadillac,good,8,gas,45150.0,clean,automatic,fwd,full-size,other,silver,va,38.0,-78.0,low,920
35590,2015.0,dodge,good,8,gas,40626.0,clean,other,rwd,other,coupe,other,oh,40.0,-82.0,high,4289
2895,2003.0,honda,good,4,gas,236702.0,clean,automatic,fwd,mid-size,sedan,grey,pa,40.0,-75.0,low,18
39590,2020.0,chevrolet,good,8,gas,19160.0,clean,other,other,other,pickup,red,ga,32.0,-84.0,high,4507
3990,2008.0,hyundai,excellent,0,gas,180243.0,clean,automatic,other,other,other,other,nj,41.0,-74.0,low,490
17995,2011.0,toyota,excellent,4,gas,140952.0,clean,automatic,4wd,mid-size,truck,grey,nc,35.0,-83.0,medium,4228
30999,2014.0,ford,other,0,diesel,202029.0,clean,automatic,4wd,other,pickup,white,wa,47.0,-122.0,high,885
11900,2011.0,ford,good,6,gas,110625.0,clean,automatic,rwd,other,truck,white,tn,35.0,-90.0,medium,417
3999,2015.0,ford,excellent,4,gas,101097.0,clean,automatic,fwd,other,other,other,fl,30.0,-82.0,low,627
19990,2012.0,ford,excellent,8,diesel,267244.0,clean,automatic,rwd,other,truck,other,fl,27.0,-82.0,medium,7355
12250,2005.0,nissan,good,6,gas,96500.0,clean,automatic,rwd,other,other,white,fl,29.0,-81.0,medium,490
22990,2018.0,buick,good,0,other,14875.0,clean,other,fwd,other,other,red,or,34.0,-84.0,high,3932
5495,2005.0,mercedes-benz,other,0,gas,139857.0,clean,automatic,other,other,other,other,oh,42.0,-82.0,low,2153
